run	program	case_id	kind	threads_requested	effective_compute_threads	spawned_helpers	active_workers	repeat	timed	diagnostics_enabled	boundary	status	canonical_gate	oracle_status	oracle_contract_status	exit_status	started_utc	wall_seconds	cpu_user_seconds	cpu_system_seconds	peak_rss_bytes	rss_after_bytes	process_lifetime_peak_rss_bytes	linear_memory_after_bytes	raw_output_sha256	raw_output_bytes	output	reason
cold	blastn	compact.multi_query.outfmt6	serial	1	1			0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:53Z	0.17623747499965248	0.17	0.04	103227392				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/repeat-0/output.txt	
cold	blastn	compact.multi_query.outfmt6	serial	1	1			1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:53Z	0.17709946099785157	0.18	0.03	106041344				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/repeat-1/output.txt	
cold	blastn	compact.multi_query.outfmt6	serial	1	1			2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:53Z	0.15049427899793955	0.19	0.01	104321024				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/repeat-2/output.txt	
cold	blastn	compact.multi_query.outfmt6	serial	1	1			3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:53Z	0.15700535900032264	0.16	0.04	106356736				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/repeat-3/output.txt	
cold	blastn	compact.multi_query.outfmt6	serial	1	1			4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:54Z	0.1806918139991467	0.21	0.0	105177088				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/repeat-4/output.txt	
cold	blastn	compact.multi_query.outfmt6	serial	1	1			5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:54Z	0.16748444400218432	0.18	0.03	105754624				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/repeat-5/output.txt	
cold	blastn	compact.multi_query.outfmt6	serial	1	1			6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:54Z	0.16901827299807337	0.18	0.03	104337408				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/serial-1/diagnostic/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:55Z	0.18779673499739147	0.22	0.02	111435776				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/repeat-0/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:55Z	0.2412082940027176	0.24	0.01	110219264				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/repeat-1/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:55Z	0.189441586000612	0.22	0.01	110628864				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/repeat-2/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:55Z	0.15941794599712011	0.19	0.03	109744128				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/repeat-3/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:56Z	0.16304369199860957	0.21	0.02	109735936				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/repeat-4/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:56Z	0.15852444199845195	0.19	0.04	111448064				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/repeat-5/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	1		0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:56Z	0.1721830710012	0.21	0.02	110272512				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-1/diagnostic/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:56Z	0.17329951700230595	0.22	0.01	110374912				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/repeat-0/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:56Z	0.21918588600237854	0.21	0.05	110555136				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/repeat-1/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:57Z	0.18547407500227564	0.21	0.03	109273088				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/repeat-2/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:57Z	0.18370784799844841	0.21	0.02	109879296				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/repeat-3/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:57Z	0.19819387199822813	0.2	0.04	111517696				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/repeat-4/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:58Z	0.1588492810005846	0.19	0.03	109420544				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/repeat-5/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	2	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:58Z	0.1628773539996473	0.19	0.03	109600768				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-2/diagnostic/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:58Z	0.2051042769999185	0.21	0.01	109993984				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/repeat-0/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:58Z	0.20185909099745913	0.24	0.0	110854144				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/repeat-1/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:59Z	0.19000948499888182	0.17	0.05	112840704				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/repeat-2/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:59Z	0.19712887900095666	0.19	0.04	110645248				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/repeat-3/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:59Z	0.2419046930008335	0.2	0.02	109527040				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/repeat-4/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:38:59Z	0.16066409400082193	0.21	0.01	111292416				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/repeat-5/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	4	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:00Z	0.2231464729993604	0.21	0.03	111939584				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-4/diagnostic/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:00Z	0.16751488299996709	0.21	0.01	109551616				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/repeat-0/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:00Z	0.15971922999960952	0.21	0.01	110804992				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/repeat-1/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:00Z	0.16307192900057998	0.16	0.06	109973504				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/repeat-2/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:01Z	0.18904116900012014	0.19	0.05	112230400				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/repeat-3/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:01Z	0.17017236999890883	0.17	0.06	109412352				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/repeat-4/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:01Z	0.22062240399827715	0.23	0.02	111730688				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/repeat-5/output.txt	
cold	blastn	compact.multi_query.outfmt6	threaded	8	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:01Z	0.168816411998705	0.22	0.01	111738880				ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.outfmt6/threaded-8/diagnostic/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:02Z	0.016711750002286863	0.0	0.0	4755456				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/repeat-0/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:02Z	0.008946875997935422	0.0	0.0	4825088				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/repeat-1/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:02Z	0.0472224359982647	0.0	0.0	4677632				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/repeat-2/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:02Z	0.032869852999283466	0.0	0.0	4517888				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/repeat-3/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:02Z	0.048942448000161676	0.0	0.0	4554752				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/repeat-4/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:03Z	0.05233077999946545	0.0	0.0	4501504				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/repeat-5/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	1				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:03Z	0.07462271899930784	0.0	0.0	4710400				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-1/diagnostic/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:03Z	0.03432228500241763	0.0	0.0	4952064				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/repeat-0/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:03Z	0.011818967999715824	0.0	0.0	5017600				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/repeat-1/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:03Z	0.04656005600190838	0.0	0.0	4898816				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/repeat-2/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.07410963399888715	0.0	0.0	5025792				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/repeat-3/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.026061925000249175	0.0	0.0	4947968				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/repeat-4/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.060564179002540186	0.0	0.0	5033984				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/repeat-5/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	2				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.0778291979986534	0.0	0.0	5009408				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-2/diagnostic/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.02711636499952874	0.0	0.0	5033984				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/repeat-0/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.017733119002514286	0.0	0.0	5062656				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/repeat-1/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.032583955999143654	0.0	0.0	5095424				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/repeat-2/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:04Z	0.06856220699773985	0.0	0.0	7065600				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/repeat-3/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:05Z	0.04678347200024291	0.0	0.0	7110656				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/repeat-4/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:05Z	0.059188817998801824	0.0	0.0	7028736				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/repeat-5/output.txt	
cold	blastn	compact.multi_query.no_hit.outfmt7	native	4				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:39:05Z	0.08613919200070086	0.0	0.0	5144576				b5813f5d8b0ce88287d41333ae5540c3dfd2846069ddb2e4955d64e39dc45d3a	492	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/compact.multi_query.no_hit.outfmt7/native-4/diagnostic/output.txt	
